campaign_id,run_id,plan,env,client_version,hardfork,chain_id,profile,cell_id,backend,depth,partner_depth,op_seq,op,kind,proof_id,proof_j,leaf_index,from_account,to_contract,contract_name,contract_address,nonce,gas_limit,expected_status,status,expected_revert,revert_reason,expected_return,return_value,check_pass,gas_used,calldata_bytes,calldata_zero_bytes,calldata_tokens,calldata_gas_standard,floor_gas_7623,create_gas,intrinsic_gas,exec_gas_derived,floor_binding,code_deposit_gas,initcode_bytes,runtime_bytes,runtime_keccak,runtime_matches_artifact,calldata_sha256,tx_hash,block_number,gas_price_wei,gas_price_semantics
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,12,verify_credential,tx,G16-d11-p6,6,1664,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,10,1000000,1,1,,,,,1,223934,292,3,1159,4636,32590,0,25636,198298,0,,,,,,0b038845691778d5ecf554fbad7edc36d34019f4458610826c0f782c2979d705,0xe1bb3af60eb986d19c4166b575e456b535e69e5ccfa548ef5ad6d6bd89c1392d,13,1178260725,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,13,verify_credential,tx,G16-d11-p7,7,1920,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,11,1000000,1,1,,,,,1,223958,292,1,1165,4660,32650,0,25660,198298,0,,,,,,d12dd5a363059bb0a0018565ad35b45baaed224644c5e64c88f49a6eccf031c3,0x9e9a2db03d6bbb3cc2c7721b98a1d941620eaa91edca991bb51ff343a4772b4b,14,1156144463,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,14,verify_proof_call,call,G16-d11-p0,0,128,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,2,1162,,,,,,,,,,,,5bc6f0de4752c6450808a69e77e384f62a63422d6390520d86938db713353393,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,15,verify_proof_call,call,G16-d11-p1,1,384,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,efa885aac2e9479c43fe12f6847995b17d8af96513378cc2c1d26e9d055da7b6,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,16,verify_proof_call,call,G16-d11-p2,2,640,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,1c147d59cc572d343a1e8e2aa749baf09252f70a647b83a025998f089baf4314,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,17,verify_proof_call,call,G16-d11-p3,3,896,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,2,1162,,,,,,,,,,,,2fbdfdd45ebdc64fe7acb287054cddc5aaf6fe7ea8c957460799f49e7a023e66,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,18,verify_proof_call,call,G16-d11-p4,4,1152,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,3,1159,,,,,,,,,,,,8ee79a385961861f0584a8cc07e1ac2143ddddfb5aff9524d32bd25fa77eee7e,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,19,verify_proof_call,call,G16-d11-p5,5,1408,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,3,1159,,,,,,,,,,,,13313b6af35602ffa5ef1ea582e8157c92d0fa235c2451b2d167238a0d99b0db,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,20,verify_proof_call,call,G16-d11-p6,6,1664,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,3,1159,,,,,,,,,,,,97dcf0752aff5768c43511010524f8845e4a9b3d98d7209cb75d830bb8e5a8ec,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,21,verify_proof_call,call,G16-d11-p7,7,1920,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,72eebe6c87a27b1c9fd074143c7d39950e530a76e30b35c9a17507790d335537,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,22,verify_proof_direct,tx,G16-d11-p0,0,128,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,12,1000000,1,1,,,,,1,214585,292,2,1162,4648,32620,0,25648,188937,0,,,,,,5bc6f0de4752c6450808a69e77e384f62a63422d6390520d86938db713353393,0x3a1dd5e7a8092babcff7e5932985007575fe032498cab7285c7bd1cd32fe2c58,15,1136772113,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,23,verify_proof_direct,tx,G16-d11-p1,1,384,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,13,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,efa885aac2e9479c43fe12f6847995b17d8af96513378cc2c1d26e9d055da7b6,0x8071277d90085683fea47deac771f33a554bb658c5abc6b118728b03782e0031,16,1119797888,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,24,verify_proof_direct,tx,G16-d11-p2,2,640,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,14,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,1c147d59cc572d343a1e8e2aa749baf09252f70a647b83a025998f089baf4314,0x2e01add6eb456302c5b73e7101b1ba4815316e91696c9c83d3b09e2478d719f1,17,1104930270,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,25,verify_proof_direct,tx,G16-d11-p3,3,896,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,15,1000000,1,1,,,,,1,214585,292,2,1162,4648,32620,0,25648,188937,0,,,,,,2fbdfdd45ebdc64fe7acb287054cddc5aaf6fe7ea8c957460799f49e7a023e66,0xa0bc32894fb3edb3ab4d9847e1a38060fc488c322dc9ba895ab9fa96dded8af4,18,1091907811,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,26,verify_proof_direct,tx,G16-d11-p4,4,1152,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,16,1000000,1,1,,,,,1,214573,292,3,1159,4636,32590,0,25636,188937,0,,,,,,8ee79a385961861f0584a8cc07e1ac2143ddddfb5aff9524d32bd25fa77eee7e,0x8ec76c477b655d01126e0fb8f871ecb650480b18f9474205c218541a5631b24a,19,1080501510,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,27,verify_proof_direct,tx,G16-d11-p5,5,1408,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,17,1000000,1,1,,,,,1,214573,292,3,1159,4636,32590,0,25636,188937,0,,,,,,13313b6af35602ffa5ef1ea582e8157c92d0fa235c2451b2d167238a0d99b0db,0xc8db88170fb4f9527ed8da0e7dcbe0647a4a440aae91e7274ff6e508f70829a7,20,1070510794,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,28,verify_proof_direct,tx,G16-d11-p6,6,1664,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,18,1000000,1,1,,,,,1,214573,292,3,1159,4636,32590,0,25636,188937,0,,,,,,97dcf0752aff5768c43511010524f8845e4a9b3d98d7209cb75d830bb8e5a8ec,0x4e56009aee2051ff9268caa7eefa3142105d49857e4b446cc9a245730203a184,21,1061759986,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,29,verify_proof_direct,tx,G16-d11-p7,7,1920,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,19,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,72eebe6c87a27b1c9fd074143c7d39950e530a76e30b35c9a17507790d335537,0xfe86d5fb559d2b36fe47b731687216492145c858d4a2f1316ec19e18afba19b0,22,1054095205,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,30,neg_unknown_root,tx,G16-d15-p0,0,2048,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,20,3000000,0,0,Invalid root,Invalid root,,,1,32680,292,0,1168,4672,32680,0,25672,7008,1,,,,,,1ce3baf053b44ac9c96d03a3ffb948677aa627e3073963fb9a5209d034620599,0x8a199d9d25c13b48cc7c3371a92a930aece0aa22e04491e0df60ed4e4652ac86,23,1047381674,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,31,neg_tampered_call,call,G16-d11-p0,0,128,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,false,false,1,,292,2,1162,,,,,,,,,,,,978167ce868bdde21a4e446ff192d661cfbe5e9a94cf2ab3bb651c1803218a1e,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,32,neg_tampered,tx,G16-d11-p0,0,128,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,21,3000000,0,0,Invalid proof,Invalid proof,,,1,2908558,292,2,1162,4648,32620,0,25648,2882910,0,,,,,,4600ea442b9dade6481bb2b6be2cf2ffc3335fa332050a02a4626b27822cfb63,0x8961726cfd9d3a5c00464a437d1df0693e5a6dc0379ac159ca4a61410a29370f,24,1041465417,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,33,neg_cross_depth_setup,tx,G16-d15-p0,0,2048,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,22,300000,1,1,,,,,1,47346,36,0,144,576,22440,0,21576,25770,0,,,,,,f2931f0aaf26f5d51c33dadce13833370940a08948160921859c7fe776ca5aa8,0x6e1f35f874cf52d8ea1b077aca8886c9b28e9f8885a88686db2d03da5efd5306,25,1036784759,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,34,neg_cross_depth_call,call,G16-d15-p0,0,2048,A0,verifier,Groth16LegacyVerifierDepth11,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,false,false,1,,292,0,1168,,,,,,,,,,,,c1fa14b5797405497200d6957b5158faa30002873d39b43b4fd1ea982ca39ae2,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,35,neg_cross_depth,tx,G16-d15-p0,0,2048,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,23,3000000,0,0,Invalid proof,Invalid proof,,,1,222936,292,0,1168,4672,32680,0,25672,197264,0,,,,,,1ce3baf053b44ac9c96d03a3ffb948677aa627e3073963fb9a5209d034620599,0x9a0d2cd4b2e2d8d3b87b76ee544592dd391eacb94cc4ab85fcc4214acb776e0b,26,1032193921,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d11,groth16,11,15,36,neg_non_issuer,tx,G16-d11-p0,0,128,A1,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,0,300000,0,0,CredentialManager: not issuer,CredentialManager: not issuer,,,1,24171,36,1,141,564,22410,0,21564,2607,0,,,,,,d02fee54c295d1b5cc2948d9c79837ece40c0013835e3b9bb349e94ae744e758,0x71b76560e2dbd34abd72711d3c56ae1cab54d9bc1cae78badc127c9156b1e584,27,1028199586,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,1,deploy_verifier,tx,,,,A0,,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,0,6000000,1,1,,,,,1,350060,1406,53,5465,21860,75650,32088,74948,275112,0,274800,1406,1374,0x085bab7f625aa60f1081b7b3292531997c4733a612dafcfdf8375abde640ef74,1,3f30bce356e4b31c965f1dd559f21665a3ccac9072a6d3c5b285eeb2498ef24c,0x5bfd63ca71b6f555ec5aeee650045c6f270014d2fae0422cbe21436b7eca8d5c,3,1670055867,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,2,deploy_manager,tx,,,,A0,,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,1,6000000,1,1,,,,,1,565248,2410,84,9388,37552,114880,32152,90704,474544,0,428000,2410,2140,0x3fa88dab92b4daae5449537045ac5d6e143ea11f41fcdff2d37adb5523454ace,1,19ee042dbe867a3c02cb22e3913366b1c44d39bcad3099526989912ebfacd00a,0xc688b2313697884cf2837738ae058cb45f5538eba2a7ea5ed4319cccfa8e7683,4,1587276216,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,3,set_issuer,tx,,,,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,2,300000,1,1,,,,,1,47900,68,43,143,572,22430,0,21572,26328,0,,,,,,727fd06686258f939093f54b4f3c375b0f3052da4ba7867e73d6f93a90702a06,0x501ae8be8fa71731b8e6f009057e6eda6a9beb71ae54aca9f8edbb0ff5e2ba0a,5,1515249842,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,4,add_root,tx,,,,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,3,300000,1,1,,,,,1,47346,36,0,144,576,22440,0,21576,25770,0,,,,,,f2931f0aaf26f5d51c33dadce13833370940a08948160921859c7fe776ca5aa8,0x987d7dcb0c6122ce80b9f07348aaa4c092c3676db8a399fa5e940530c7bf6231,6,1450946448,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,5,precheck_call,call,G16-d15-p0,0,2048,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,,,call,call,,,true,true,1,,292,0,1168,,,,,,,,,,,,1ce3baf053b44ac9c96d03a3ffb948677aa627e3073963fb9a5209d034620599,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,6,verify_credential,tx,G16-d15-p0,0,2048,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,4,1000000,1,1,,,,,1,223970,292,0,1168,4672,32680,0,25672,198298,0,,,,,,1ce3baf053b44ac9c96d03a3ffb948677aa627e3073963fb9a5209d034620599,0xc659bdda587b26c3a7963fe5aba97695aef8abf43b60457a5d2f4b16d76b4735,7,1394667103,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,7,verify_credential,tx,G16-d15-p1,1,6144,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,5,1000000,1,1,,,,,1,223958,292,1,1165,4660,32650,0,25660,198298,0,,,,,,913be1bdecd87ce3996ebc8d1ff465d022fd88203fda1136b6e51a4daa850cb7,0x6bda35e23d7ef0e50797530058dc944c248fd13f72d95febd310c1585429135e,8,1345702022,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,8,verify_credential,tx,G16-d15-p2,2,10240,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,6,1000000,1,1,,,,,1,223946,292,2,1162,4648,32620,0,25648,198298,0,,,,,,dd83f315fa1aade3a4be6c26fb8582bd4edfac15a5c523ec8af8adb9811c98d2,0x7161b685c54e0c8739ad2b67cdbd545735dc2666d0f62f29ac41a936f2afca2e,9,1302811864,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,9,verify_credential,tx,G16-d15-p3,3,14336,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,7,1000000,1,1,,,,,1,223958,292,1,1165,4660,32650,0,25660,198298,0,,,,,,749f32790365347d532b39ccf08ab073437daf09b7ac9d073142ce6773ca9104,0x9221fcb0d897543c8a192c0b064b6ed37b7c37f185ab0fef47d083c5669e82ec,10,1265242938,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,10,verify_credential,tx,G16-d15-p4,4,18432,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,8,1000000,1,1,,,,,1,223970,292,0,1168,4672,32680,0,25672,198298,0,,,,,,bb58032357ff31a89916564de19e9f3c131369a58d13300b9c9f9886cf3f7ed6,0xa7a7101f5ea2ea0582f32c41765a7409b647750f5c2ba8888363fe0bb5949be4,11,1232335085,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,11,verify_credential,tx,G16-d15-p5,5,22528,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,9,1000000,1,1,,,,,1,223946,292,2,1162,4648,32620,0,25648,198298,0,,,,,,4b8d4700d0bb0121d4e896a6797320d9ad6e3f3abc9743f61dc4c52d0daa34e4,0x16216e1463ac1f61f4f8060da7ecc655f005e66c8a1548aa3498dd89d6340fde,12,1203510017,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,12,verify_credential,tx,G16-d15-p6,6,26624,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,10,1000000,1,1,,,,,1,223958,292,1,1165,4660,32650,0,25660,198298,0,,,,,,c78222b8f86cc480198574e141459b4aecf74592b5a1c8df77ac6d5cfaa50c4a,0xd44038cd796abf4c804b99a83eae19a4b8b738396133885ea5e4c95146d57129,13,1178261162,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,13,verify_credential,tx,G16-d15-p7,7,30720,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,11,1000000,1,1,,,,,1,223958,292,1,1165,4660,32650,0,25660,198298,0,,,,,,0939ed3af2b91f3f33792cb3e6506f1e25c8e4c8e96276543fb527ab44c08632,0x2bd16085d6db58df3548fb1b9c1511c8958a8b67acc9f84edffec58f13336c0d,14,1156144863,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,14,verify_proof_call,call,G16-d15-p0,0,2048,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,0,1168,,,,,,,,,,,,c1fa14b5797405497200d6957b5158faa30002873d39b43b4fd1ea982ca39ae2,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,15,verify_proof_call,call,G16-d15-p1,1,6144,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,9a69908c11b9d604d07eeeb7aa75afd25faa2970a09fad8fe1226b6108a691f7,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,16,verify_proof_call,call,G16-d15-p2,2,10240,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,2,1162,,,,,,,,,,,,ffa426a227502e520b215cbad8054ba8c89f180fc933010c3d58b8205d5eaa0e,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,17,verify_proof_call,call,G16-d15-p3,3,14336,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,353c4bf788dd3eea11cad07d0eee3159b83e1600578b4dbefa6fe480a037a61b,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,18,verify_proof_call,call,G16-d15-p4,4,18432,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,0,1168,,,,,,,,,,,,0275540c48b6aadc24187f726a135babd7acf2161a082d7eb14a4c20bdacc4c5,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,19,verify_proof_call,call,G16-d15-p5,5,22528,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,2,1162,,,,,,,,,,,,0e3a31470df088a45ddf346b4ebae6ef688c42c6473017d52829f93f2e126363,,,,bookkeeping_only
