campaign_id,session_id,profile_id,container_id,diag_round,round_attempt,seed,backend,depth,pair_order,call,call_position,started_at_utc,zkey_readfile_ms,prove_ms,zkey_bytes,zkey_sha256,proof_valid,root_matches,heap_used_mb,rss_mb,image_id,manifest_sha256,status,error
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,8,mem_first,mem,1,2026-09-25T07:35:41.877Z,0.959,138.981,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,19.162,635.637,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,8,mem_first,path,2,2026-09-25T07:35:42.030Z,,139.461,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,19.399,637.227,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,10,mem_first,mem,1,2026-09-25T07:35:42.198Z,18.669,9460.742,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,19.033,753.844,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,10,mem_first,path,2,2026-09-25T07:35:51.695Z,,9519.585,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,19.077,744.16,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,11,path_first,path,1,2026-09-25T07:36:01.252Z,,18589.433,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,19.279,783.336,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,11,path_first,mem,2,2026-09-25T07:36:19.853Z,38.274,18467.329,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,19.098,936.223,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,15,mem_first,mem,1,2026-09-25T07:39:27.435Z,35.581,18596.059,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,19.12,812.98,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,15,mem_first,path,2,2026-09-25T07:39:46.082Z,,18690.04,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,19.155,774.551,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,10,path_first,path,1,2026-09-25T07:40:04.807Z,,9424.932,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,19.187,705.508,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,10,path_first,mem,2,2026-09-25T07:40:14.243Z,18.704,9374.761,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,19.193,720.34,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,5,mem_first,mem,1,2026-09-25T07:40:23.672Z,17.146,9398.529,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,19.21,725.359,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,5,mem_first,path,2,2026-09-25T07:40:33.105Z,,10379.292,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,19.234,720.289,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,5,path_first,path,1,2026-09-25T07:40:43.513Z,,103.061,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,19.534,694.074,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,5,path_first,mem,2,2026-09-25T07:40:43.626Z,1.212,101.383,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,19.38,673.484,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,11,path_first,path,1,2026-09-25T07:40:43.764Z,,21246.117,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,19.291,805.18,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,plonk,11,path_first,mem,2,2026-09-25T07:41:05.022Z,38.208,21061.015,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,19.273,852.605,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,15,path_first,path,1,2026-09-25T07:41:26.283Z,,192.985,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,19.488,653.707,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,15,path_first,mem,2,2026-09-25T07:41:26.486Z,1.213,197.558,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,19.56,651.262,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,7,mem_first,mem,1,2026-09-25T07:41:26.749Z,0.838,123.995,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,19.678,652.727,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,7,mem_first,path,2,2026-09-25T07:41:26.887Z,,121.609,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,19.61,661.941,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,8,mem_first,mem,1,2026-09-25T07:41:27.035Z,0.913,144.696,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,19.581,660.895,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,e97caca2c566,5,1,105,groth16,8,mem_first,path,2,2026-09-25T07:41:27.193Z,,142.44,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,19.546,662.617,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
