profile_id,backend,depth,stage,role,rounds,n,median,q1,q3,iqr,min,max
cpu4,groth16,14,wall_ms,total,6-10,5,336.923,335.789,340.186,4.397,328.292,350.503
cpu4,groth16,14,stage_sum_ms,diagnostic,6-10,5,336.895,335.768,340.163,4.395,328.265,350.48
cpu4,groth16,15,input_ms,stage,6-10,5,116.042,115.998,116.056,0.058,112.594,117.424
cpu4,groth16,15,witness_ms,stage,6-10,5,23.92,23.46,25.68,2.22,21.86,26.461
cpu4,groth16,15,prove_ms,stage,6-10,5,274.166,268.036,277.056,9.02,264.823,287.616
cpu4,groth16,15,verify_first_ms,stage,6-10,5,7.258,6.504,7.55,1.046,6.172,7.669
cpu4,groth16,15,verify_steady_ms,stage,6-10,5,7.058,7.041,7.257,0.216,7.039,7.524
cpu4,groth16,15,wall_ms,total,6-10,5,420.017,413.854,424.672,10.818,413.758,434.182
cpu4,groth16,15,stage_sum_ms,diagnostic,6-10,5,419.99,413.83,424.643,10.813,413.724,434.157
cpu4,plonk,5,input_ms,stage,1-5,5,0.794,0.7,0.799,0.099,0.651,0.843
cpu4,plonk,5,witness_ms,stage,1-5,5,14.591,13.971,16.079,2.108,13.779,16.718
cpu4,plonk,5,prove_ms,stage,1-5,5,10206.1,10109.7,10463.3,353.54,10109.2,11492.3
cpu4,plonk,5,verify_first_ms,stage,1-5,5,7.75,7.652,7.792,0.14,7.511,8.088
cpu4,plonk,5,verify_steady_ms,stage,1-5,5,7.264,7.239,7.276,0.037,7.177,7.279
cpu4,plonk,5,wall_ms,total,1-5,5,10229.3,10134.5,10485.2,350.734,10132.6,11516.7
cpu4,plonk,5,stage_sum_ms,diagnostic,1-5,5,10229.3,10134.5,10485.2,350.735,10132.6,11516.7
cpu4,plonk,6,input_ms,stage,1-5,5,0.874,0.82,0.882,0.062,0.763,0.897
cpu4,plonk,6,witness_ms,stage,1-5,5,15.01,14.11,15.232,1.122,14.098,15.404
cpu4,plonk,6,prove_ms,stage,1-5,5,10220.5,10163.4,10290.2,126.865,10136.7,11458.7
cpu4,plonk,6,verify_first_ms,stage,1-5,5,8.648,7.873,8.739,0.866,7.672,9.649
cpu4,plonk,6,verify_steady_ms,stage,1-5,5,7.269,7.202,7.289,0.087,7.081,7.319
cpu4,plonk,6,wall_ms,total,1-5,5,10245.1,10185.9,10315,129.084,10161.4,11482.8
cpu4,plonk,6,stage_sum_ms,diagnostic,1-5,5,10245.1,10185.9,10315,129.083,10161.4,11482.8
cpu4,plonk,7,input_ms,stage,1-5,5,1.075,0.86,2.701,1.841,0.798,6.186
cpu4,plonk,7,witness_ms,stage,1-5,5,14.007,13.635,14.657,1.022,13.22,15.053
cpu4,plonk,7,prove_ms,stage,1-5,5,10298.4,10191.7,10938.7,746.992,10178.4,11916.8
cpu4,plonk,7,verify_first_ms,stage,1-5,5,7.823,7.658,8.298,0.64,7.573,8.968
cpu4,plonk,7,verify_steady_ms,stage,1-5,5,7.235,7.228,7.238,0.01,7.161,7.3
cpu4,plonk,7,wall_ms,total,1-5,5,10328.6,10215,10961.1,746.005,10203.5,11938.5
cpu4,plonk,7,stage_sum_ms,diagnostic,1-5,5,10328.6,10215,10961,746.006,10203.4,11938.4
cpu4,plonk,8,input_ms,stage,1-5,5,1.171,1.148,1.199,0.051,1.052,1.273
cpu4,plonk,8,witness_ms,stage,1-5,5,15.013,14.761,15.314,0.553,13.681,15.843
cpu4,plonk,8,prove_ms,stage,1-5,5,10242.5,10166.8,10262.8,96.025,10143.5,10272.5
cpu4,plonk,8,verify_first_ms,stage,1-5,5,8.11,7.743,8.838,1.095,7.714,8.959
cpu4,plonk,8,verify_steady_ms,stage,1-5,5,7.288,7.202,7.293,0.091,7.183,7.298
cpu4,plonk,8,wall_ms,total,1-5,5,10267.3,10191.9,10287.2,95.234,10166,10297.7
cpu4,plonk,8,stage_sum_ms,diagnostic,1-5,5,10267.3,10191.9,10287.1,95.234,10165.9,10297.7
cpu4,plonk,9,input_ms,stage,1-5,5,1.825,1.799,1.975,0.176,1.725,2.132
cpu4,plonk,9,witness_ms,stage,1-5,5,15.732,15.445,16.295,0.85,15.273,16.879
cpu4,plonk,9,prove_ms,stage,1-5,5,10219.9,10202.1,10258,55.85,10200.6,11449.9
cpu4,plonk,9,verify_first_ms,stage,1-5,5,8.537,7.585,9.15,1.565,7.575,9.683
cpu4,plonk,9,verify_steady_ms,stage,1-5,5,7.228,7.222,7.268,0.046,7.172,7.323
cpu4,plonk,9,wall_ms,total,1-5,5,10245.5,10228.4,10283,54.543,10228.4,11476.9
cpu4,plonk,9,stage_sum_ms,diagnostic,1-5,5,10245.5,10228.4,10283,54.546,10228.4,11476.9
cpu4,plonk,10,input_ms,stage,1-5,5,2.875,2.797,3.536,0.739,2.712,3.542
cpu4,plonk,10,witness_ms,stage,1-5,5,15.644,15.24,16.739,1.499,14.751,17.345
cpu4,plonk,10,prove_ms,stage,1-5,5,10236.8,10212.2,10336.4,124.195,10102.6,11453.3
cpu4,plonk,10,verify_first_ms,stage,1-5,5,7.943,7.594,8.655,1.061,7.588,9.24
cpu4,plonk,10,verify_steady_ms,stage,1-5,5,7.216,7.2,7.228,0.028,7.107,7.328
cpu4,plonk,10,wall_ms,total,1-5,5,10263.1,10237.9,10365.9,128.008,10129.7,11481
cpu4,plonk,10,stage_sum_ms,diagnostic,1-5,5,10263.1,10237.9,10365.9,128.008,10129.7,11480.9
cpu4,plonk,11,input_ms,stage,1-5,5,5.904,5.76,6.15,0.39,5.673,6.592
cpu4,plonk,11,witness_ms,stage,1-5,5,16.738,15.646,16.783,1.137,15.299,16.9
cpu4,plonk,11,prove_ms,stage,1-5,5,19747.8,19662.6,19924.5,261.857,19512.1,22122.8
cpu4,plonk,11,verify_first_ms,stage,1-5,5,7.98,7.871,8.176,0.305,7.752,13.321
cpu4,plonk,11,verify_steady_ms,stage,1-5,5,7.256,7.253,7.304,0.051,7.232,7.312
cpu4,plonk,11,wall_ms,total,1-5,5,19783.6,19692.1,19953.7,261.566,19542.8,22154.2
cpu4,plonk,11,stage_sum_ms,diagnostic,1-5,5,19783.6,19692.1,19953.7,261.563,19542.8,22154.1
cpu4,plonk,12,input_ms,stage,1-5,5,14.557,11.049,16.99,5.941,8.956,17.227
cpu4,plonk,12,witness_ms,stage,1-5,5,17.229,15.452,18.142,2.69,15.342,18.752
cpu4,plonk,12,prove_ms,stage,1-5,5,19680.5,19642.6,19690.7,48.086,19613.7,22069.8
cpu4,plonk,12,verify_first_ms,stage,1-5,5,9.315,8.844,9.864,1.02,7.935,12.434
cpu4,plonk,12,verify_steady_ms,stage,1-5,5,7.231,7.149,7.246,0.097,7.053,7.382
cpu4,plonk,12,wall_ms,total,1-5,5,19719,19683.3,19732.9,49.652,19662.1,22102.1
cpu4,plonk,12,stage_sum_ms,diagnostic,1-5,5,19719,19683.3,19732.9,49.653,19662.1,22102.1
cpu4,plonk,13,input_ms,stage,1-5,5,23.326,22.496,23.464,0.968,22.112,24.042
cpu4,plonk,13,witness_ms,stage,1-5,5,19.065,18.758,19.274,0.516,18.526,21.583
cpu4,plonk,13,prove_ms,stage,1-5,5,19756,19605.4,19999.9,394.434,19521.2,22139
cpu4,plonk,13,verify_first_ms,stage,1-5,5,7.969,7.774,8.076,0.302,7.745,9.578
cpu4,plonk,13,verify_steady_ms,stage,1-5,5,7.265,7.16,7.272,0.112,7.058,7.344
cpu4,plonk,13,wall_ms,total,1-5,5,19804.9,19657.8,20051.9,394.158,19571.5,22189.2
cpu4,plonk,13,stage_sum_ms,diagnostic,1-5,5,19804.9,19657.7,20051.9,394.166,19571.5,22189.2
cpu4,plonk,14,input_ms,stage,1-5,5,45.064,43.021,47.145,4.124,40.808,56.662
cpu4,plonk,14,witness_ms,stage,1-5,5,18.753,18.534,19.383,0.849,16.874,21.111
cpu4,plonk,14,prove_ms,stage,1-5,5,19609.7,19584.5,20041.9,457.351,19457.6,22125
cpu4,plonk,14,verify_first_ms,stage,1-5,5,7.815,7.764,9.351,1.587,7.701,10.647
cpu4,plonk,14,verify_steady_ms,stage,1-5,5,7.233,7.225,7.294,0.069,7.119,7.325
cpu4,plonk,14,wall_ms,total,1-5,5,19679.2,19660.5,20111.6,451.146,19528.4,22209.6
cpu4,plonk,14,stage_sum_ms,diagnostic,1-5,5,19679.2,19660.5,20111.6,451.147,19528.4,22209.5
cpu4,plonk,15,input_ms,stage,1-5,5,111.103,100.757,113.114,12.357,100.347,114.811
cpu4,plonk,15,witness_ms,stage,1-5,5,23.964,20.893,25.058,4.165,20.308,28.286
cpu4,plonk,15,prove_ms,stage,1-5,5,19734.9,19643.6,19879.6,236.086,19515.1,22216.3
cpu4,plonk,15,verify_first_ms,stage,1-5,5,7.764,7.753,8.319,0.566,7.689,10.468
cpu4,plonk,15,verify_steady_ms,stage,1-5,5,7.209,7.146,7.271,0.125,7.081,7.347
cpu4,plonk,15,wall_ms,total,1-5,5,19869.1,19784.8,20016,231.221,19661.7,22358.8
cpu4,plonk,15,stage_sum_ms,diagnostic,1-5,5,19869,19784.7,20016,231.221,19661.6,22358.8
cpu8,groth16,5,input_ms,stage,1-5,5,0.794,0.773,0.868,0.095,0.74,6.552
cpu8,groth16,5,witness_ms,stage,1-5,5,13.384,12.676,13.76,1.084,12.617,16.088
cpu8,groth16,5,prove_ms,stage,1-5,5,103.902,102.175,106.033,3.858,101.698,110.457
cpu8,groth16,5,verify_first_ms,stage,1-5,5,6.396,6.327,6.41,0.083,6.261,6.659
cpu8,groth16,5,verify_steady_ms,stage,1-5,5,6.056,5.804,6.074,0.27,5.764,6.331
cpu8,groth16,5,wall_ms,total,1-5,5,128.837,123.743,129.409,5.666,121.393,131.293
cpu8,groth16,5,stage_sum_ms,diagnostic,1-5,5,128.815,123.724,129.386,5.662,121.374,131.273
cpu8,groth16,6,input_ms,stage,1-5,5,0.84,0.816,0.854,0.038,0.643,0.89
cpu8,groth16,6,witness_ms,stage,1-5,5,13.309,13.289,13.761,0.472,13.199,14.836
cpu8,groth16,6,prove_ms,stage,1-5,5,110.118,109.663,110.641,0.978,109.354,111.659
cpu8,groth16,6,verify_first_ms,stage,1-5,5,6.317,6.275,6.813,0.538,6.242,6.891
cpu8,groth16,6,verify_steady_ms,stage,1-5,5,5.824,5.771,5.905,0.134,5.771,6.151
cpu8,groth16,6,wall_ms,total,1-5,5,131.671,131.037,131.865,0.828,129.785,132.122
cpu8,groth16,6,stage_sum_ms,diagnostic,1-5,5,131.656,131.019,131.852,0.833,129.771,132.109
cpu8,groth16,7,input_ms,stage,1-5,5,0.942,0.915,1.401,0.486,0.758,3.832
cpu8,groth16,7,witness_ms,stage,1-5,5,13.96,13.009,14.154,1.145,12.294,14.504
cpu8,groth16,7,prove_ms,stage,1-5,5,119.38,117.765,120.545,2.78,116.686,123.189
cpu8,groth16,7,verify_first_ms,stage,1-5,5,6.406,6.274,6.509,0.235,6.063,7.391
cpu8,groth16,7,verify_steady_ms,stage,1-5,5,5.996,5.779,6.292,0.513,5.697,7.737
cpu8,groth16,7,wall_ms,total,1-5,5,139.958,139.674,141.032,1.358,139.356,146.044
cpu8,groth16,7,stage_sum_ms,diagnostic,1-5,5,139.932,139.66,141.016,1.356,139.343,146.026
cpu8,groth16,8,input_ms,stage,1-5,5,1.219,1.117,1.404,0.287,1.048,5.291
cpu8,groth16,8,witness_ms,stage,1-5,5,13.613,12.763,13.699,0.936,12.65,13.971
cpu8,groth16,8,prove_ms,stage,1-5,5,141.347,138.635,141.654,3.019,138.392,143.87
cpu8,groth16,8,verify_first_ms,stage,1-5,5,6.098,5.917,6.139,0.222,5.856,12.309
cpu8,groth16,8,verify_steady_ms,stage,1-5,5,6.072,6.02,6.194,0.174,5.958,6.583
cpu8,groth16,8,wall_ms,total,1-5,5,161.619,159.758,166.451,6.693,159.28,169.963
cpu8,groth16,8,stage_sum_ms,diagnostic,1-5,5,161.603,159.742,166.435,6.693,159.264,169.946
cpu8,groth16,9,input_ms,stage,1-5,5,2.096,1.991,2.227,0.236,1.864,2.459
cpu8,groth16,9,witness_ms,stage,1-5,5,13.948,13.058,14.04,0.982,12.476,14.046
cpu8,groth16,9,prove_ms,stage,1-5,5,146.798,146.533,148.082,1.549,146.274,150.141
cpu8,groth16,9,verify_first_ms,stage,1-5,5,5.862,5.834,5.916,0.082,5.827,6.071
cpu8,groth16,9,verify_steady_ms,stage,1-5,5,5.988,5.874,6.059,0.185,5.687,6.152
cpu8,groth16,9,wall_ms,total,1-5,5,168.41,168.4,170.412,2.012,167.83,170.576
cpu8,groth16,9,stage_sum_ms,diagnostic,1-5,5,168.391,168.382,170.397,2.015,167.815,170.56
cpu8,groth16,10,input_ms,stage,1-5,5,2.84,2.712,2.94,0.228,2.664,2.98
cpu8,groth16,10,witness_ms,stage,1-5,5,13.718,13.692,14.586,0.894,13.639,15.19
cpu8,groth16,10,prove_ms,stage,1-5,5,155.51,154.791,156.954,2.163,154.238,157.907
cpu8,groth16,10,verify_first_ms,stage,1-5,5,5.892,5.767,6.082,0.315,5.748,6.359
cpu8,groth16,10,verify_steady_ms,stage,1-5,5,5.797,5.788,5.931,0.143,5.726,6.089
cpu8,groth16,10,wall_ms,total,1-5,5,177.914,177.548,180.715,3.167,177.228,180.891
cpu8,groth16,10,stage_sum_ms,diagnostic,1-5,5,177.896,177.531,180.696,3.165,177.211,180.876
cpu8,groth16,11,input_ms,stage,1-5,5,7.055,6.689,7.106,0.417,6.123,7.457
cpu8,groth16,11,witness_ms,stage,1-5,5,13.901,13.731,13.996,0.265,13.416,15.965
cpu8,groth16,11,prove_ms,stage,1-5,5,162.463,161.24,163.651,2.411,160.566,163.875
cpu8,groth16,11,verify_first_ms,stage,1-5,5,5.767,5.747,5.926,0.179,5.724,6.117
cpu8,groth16,11,verify_steady_ms,stage,1-5,5,5.984,5.956,6.06,0.104,5.851,6.203
cpu8,groth16,11,wall_ms,total,1-5,5,190.078,188.623,190.717,2.094,186.414,190.786
cpu8,groth16,11,stage_sum_ms,diagnostic,1-5,5,190.059,188.604,190.693,2.089,186.395,190.765
cpu8,groth16,12,input_ms,stage,1-5,5,8.948,8.92,15.206,6.286,8.804,15.925
cpu8,groth16,12,witness_ms,stage,1-5,5,14.765,14.355,15.246,0.891,14.179,16.628
cpu8,groth16,12,prove_ms,stage,1-5,5,170.982,170.958,171.628,0.67,170.462,172.069
cpu8,groth16,12,verify_first_ms,stage,1-5,5,5.902,5.897,6.017,0.12,5.732,6.215
cpu8,groth16,12,verify_steady_ms,stage,1-5,5,6.021,5.877,6.059,0.182,5.828,6.068
cpu8,groth16,12,wall_ms,total,1-5,5,200.689,200.185,207.679,7.494,199.859,210.549
cpu8,groth16,12,stage_sum_ms,diagnostic,1-5,5,200.663,200.163,207.649,7.486,199.837,210.524
cpu8,groth16,13,input_ms,stage,1-5,5,30.858,24.789,31.986,7.197,22.255,32.273
cpu8,groth16,13,witness_ms,stage,1-5,5,18.007,17.079,19.617,2.538,16.365,20.062
cpu8,groth16,13,prove_ms,stage,1-5,5,178.872,178.472,179.244,0.772,177.44,180.976
cpu8,groth16,13,verify_first_ms,stage,1-5,5,5.881,5.827,5.914,0.087,5.783,6.215
cpu8,groth16,13,verify_steady_ms,stage,1-5,5,5.775,5.755,5.783,0.028,5.717,6.012
cpu8,groth16,13,wall_ms,total,1-5,5,233.317,228.195,233.425,5.23,226.195,236.909
cpu8,groth16,13,stage_sum_ms,diagnostic,1-5,5,233.293,228.171,233.396,5.225,226.171,236.883
cpu8,groth16,14,input_ms,stage,1-5,5,46.719,45.726,53.113,7.387,42.085,54.661
cpu8,groth16,14,witness_ms,stage,1-5,5,16.973,16.901,17.683,0.782,16.742,20.933
cpu8,groth16,14,prove_ms,stage,1-5,5,187.64,185.944,188.165,2.221,184.804,189.017
cpu8,groth16,14,verify_first_ms,stage,1-5,5,6.017,5.821,6.128,0.307,5.762,7.071
cpu8,groth16,14,verify_steady_ms,stage,1-5,5,5.894,5.866,6.05,0.184,5.799,6.158
cpu8,groth16,14,wall_ms,total,1-5,5,258.327,257.016,264.33,7.314,249.579,268.781
cpu8,groth16,14,stage_sum_ms,diagnostic,1-5,5,258.3,256.992,264.305,7.313,249.553,268.756
cpu8,groth16,15,input_ms,stage,1-5,5,102.71,100.812,118.295,17.483,100.476,120.565
cpu8,groth16,15,witness_ms,stage,1-5,5,24.334,21.003,24.596,3.593,19.76,26.923
cpu8,groth16,15,prove_ms,stage,1-5,5,192.641,191.144,194.144,3,188.058,197.5
cpu8,groth16,15,verify_first_ms,stage,1-5,5,6.158,6.104,7.004,0.9,5.791,9.92
cpu8,groth16,15,verify_steady_ms,stage,1-5,5,5.88,5.759,5.986,0.227,5.717,6.463
cpu8,groth16,15,wall_ms,total,1-5,5,327.005,324.686,336.879,12.193,320.494,349.014
cpu8,groth16,15,stage_sum_ms,diagnostic,1-5,5,326.979,324.647,336.853,12.206,320.469,348.988
cpu8,groth16,5,input_ms,stage,1-10,10,0.7665,0.74325,0.8495,0.10625,0.537,6.552
cpu8,groth16,5,witness_ms,stage,1-10,10,13.2025,12.716,13.7833,1.06725,12.561,16.088
cpu8,groth16,5,prove_ms,stage,1-10,10,104.11,102.992,105.66,2.66725,101.698,110.457
cpu8,groth16,5,verify_first_ms,stage,1-10,10,6.3615,6.23175,6.46325,0.2315,5.802,8.756
cpu8,groth16,5,verify_steady_ms,stage,1-10,10,6.0315,5.84,6.26675,0.42675,5.76,7.174
cpu8,groth16,5,wall_ms,total,1-10,10,126.211,123.842,129.266,5.424,121.393,131.293
cpu8,groth16,5,stage_sum_ms,diagnostic,1-10,10,126.191,123.823,129.243,5.41975,121.374,131.273
cpu8,groth16,6,input_ms,stage,1-10,10,0.791,0.7495,0.834,0.0845,0.643,0.89
cpu8,groth16,6,witness_ms,stage,1-10,10,13.401,13.2215,13.756,0.5345,12.83,14.836
cpu8,groth16,6,prove_ms,stage,1-10,10,111.919,110.249,112.386,2.13675,109.354,114.761
cpu8,groth16,6,verify_first_ms,stage,1-10,10,6.3045,6.26975,6.56375,0.294,6.1,6.891
cpu8,groth16,6,verify_steady_ms,stage,1-10,10,5.9105,5.78425,6.09975,0.3155,5.709,6.213
cpu8,groth16,6,wall_ms,total,1-10,10,132.327,131.719,133.022,1.30275,129.785,135.118
cpu8,groth16,6,stage_sum_ms,diagnostic,1-10,10,132.312,131.705,133.008,1.3035,129.771,135.101
cpu8,groth16,7,input_ms,stage,1-10,10,0.9285,0.81725,1.34,0.52275,0.739,3.924
cpu8,groth16,7,witness_ms,stage,1-10,10,14.057,13.3078,14.4217,1.114,12.294,15.75
cpu8,groth16,7,prove_ms,stage,1-10,10,121.194,119.671,122.478,2.807,116.686,133.431
cpu8,groth16,7,verify_first_ms,stage,1-10,10,6.34,6.2275,6.635,0.4075,6.063,8.828
cpu8,groth16,7,verify_steady_ms,stage,1-10,10,6.024,5.873,6.03875,0.16575,5.697,7.737
cpu8,groth16,7,wall_ms,total,1-10,10,141.798,140.226,145.442,5.215,139.356,157.375
cpu8,groth16,7,stage_sum_ms,diagnostic,1-10,10,141.783,140.203,145.424,5.22125,139.343,157.358
cpu8,groth16,8,input_ms,stage,1-10,10,1.1945,1.12775,1.42575,0.298,1.015,5.291
cpu8,groth16,8,witness_ms,stage,1-10,10,13.752,13.4848,14.0047,0.52,12.65,14.423
cpu8,groth16,8,prove_ms,stage,1-10,10,142.151,141.424,144.215,2.79125,138.392,145.044
cpu8,groth16,8,verify_first_ms,stage,1-10,10,6.0925,6.04175,6.61525,0.5735,5.856,12.309
cpu8,groth16,8,verify_steady_ms,stage,1-10,10,6.1545,6.033,6.23675,0.20375,5.905,6.583
cpu8,groth16,8,wall_ms,total,1-10,10,165.788,161.77,166.371,4.6015,159.28,169.963
cpu8,groth16,8,stage_sum_ms,diagnostic,1-10,10,165.77,161.754,166.355,4.60075,159.264,169.946
cpu8,groth16,9,input_ms,stage,1-10,10,1.9705,1.87025,2.19425,0.324,1.685,2.459
cpu8,groth16,9,witness_ms,stage,1-10,10,14.056,13.971,14.2915,0.3205,12.476,14.678
cpu8,groth16,9,prove_ms,stage,1-10,10,148.508,147.074,151.397,4.3225,146.274,152.804
cpu8,groth16,9,verify_first_ms,stage,1-10,10,5.9715,5.859,6.0615,0.2025,5.827,6.36
cpu8,groth16,9,verify_steady_ms,stage,1-10,10,6.0235,5.8805,6.1565,0.276,5.687,6.53
cpu8,groth16,9,wall_ms,total,1-10,10,170.712,168.911,173.274,4.36325,167.83,174.919
cpu8,groth16,9,stage_sum_ms,diagnostic,1-10,10,170.695,168.892,173.257,4.365,167.815,174.894
cpu8,groth16,10,input_ms,stage,1-10,10,2.89,2.7215,3.0775,0.356,2.633,4.762
cpu8,groth16,10,witness_ms,stage,1-10,10,14.8055,13.8065,15.3887,1.58225,13.639,16.772
cpu8,groth16,10,prove_ms,stage,1-10,10,156.885,155.82,157.774,1.95375,154.238,160.616
cpu8,groth16,10,verify_first_ms,stage,1-10,10,5.9435,5.80125,6.06825,0.267,5.748,6.359
cpu8,groth16,10,verify_steady_ms,stage,1-10,10,5.9205,5.8175,6.00725,0.18975,5.726,6.562
cpu8,groth16,10,wall_ms,total,1-10,10,180.803,178.522,182.203,3.68175,177.228,186.145
cpu8,groth16,10,stage_sum_ms,diagnostic,1-10,10,180.786,178.504,182.182,3.67825,177.211,186.129
cpu8,groth16,11,input_ms,stage,1-10,10,6.809,5.90325,7.09325,1.19,5.627,7.457
cpu8,groth16,11,witness_ms,stage,1-10,10,14.09,13.9247,15.5587,1.634,13.416,17.321
cpu8,groth16,11,prove_ms,stage,1-10,10,164.539,162.76,166.468,3.70825,160.566,168.123
cpu8,groth16,11,verify_first_ms,stage,1-10,10,6.03,5.80675,6.111,0.30425,5.724,9.034
cpu8,groth16,11,verify_steady_ms,stage,1-10,10,6.043,5.994,6.165,0.171,5.851,7.635
cpu8,groth16,11,wall_ms,total,1-10,10,191.736,190.238,194.411,4.1735,186.414,198.363
cpu8,groth16,11,stage_sum_ms,diagnostic,1-10,10,191.714,190.218,194.389,4.17175,186.395,198.343
cpu8,groth16,12,input_ms,stage,1-10,10,15.0395,10.3885,15.862,5.4735,8.804,17.718
cpu8,groth16,12,witness_ms,stage,1-10,10,16.7885,14.8853,19.1055,4.22025,14.179,20.291
cpu8,groth16,12,prove_ms,stage,1-10,10,172.322,171.143,173.717,2.57325,170.462,178.151
cpu8,groth16,12,verify_first_ms,stage,1-10,10,5.984,5.91175,6.0705,0.15875,5.732,6.334
cpu8,groth16,12,verify_steady_ms,stage,1-10,10,6.04,5.8835,6.066,0.1825,5.828,6.174
cpu8,groth16,12,wall_ms,total,1-10,10,211.455,202.436,213.795,11.3588,199.859,220.767
cpu8,groth16,12,stage_sum_ms,diagnostic,1-10,10,211.431,202.41,213.767,11.3575,199.837,220.744
cpu8,groth16,13,input_ms,stage,1-10,10,30.864,26.6355,31.666,5.0305,22.255,32.273
cpu8,groth16,13,witness_ms,stage,1-10,10,18.988,18.2065,19.4975,1.291,16.365,20.062
cpu8,groth16,13,prove_ms,stage,1-10,10,179.058,178.476,180.969,2.49325,177.44,224.393
cpu8,groth16,13,verify_first_ms,stage,1-10,10,5.924,5.88225,6.1925,0.31025,5.783,7.854
cpu8,groth16,13,verify_steady_ms,stage,1-10,10,5.863,5.777,6.0055,0.2285,5.717,6.303
cpu8,groth16,13,wall_ms,total,1-10,10,234.23,230.072,237.667,7.59475,226.195,279.832
cpu8,groth16,13,stage_sum_ms,diagnostic,1-10,10,234.201,230.046,237.64,7.5935,226.171,279.804
cpu8,groth16,14,input_ms,stage,1-10,10,52.604,47.1608,53.419,6.25825,42.085,55.313
cpu8,groth16,14,witness_ms,stage,1-10,10,17.8935,17.1505,18.0597,0.90925,16.742,20.933
cpu8,groth16,14,prove_ms,stage,1-10,10,187.902,186.273,188.7,2.4265,184.804,189.366
cpu8,groth16,14,verify_first_ms,stage,1-10,10,5.955,5.8305,6.115,0.2845,5.762,7.071
cpu8,groth16,14,verify_steady_ms,stage,1-10,10,5.8945,5.85325,6.0355,0.18225,5.799,6.158
cpu8,groth16,14,wall_ms,total,1-10,10,264.868,258.43,265.968,7.538,249.579,268.781
cpu8,groth16,14,stage_sum_ms,diagnostic,1-10,10,264.842,258.403,265.943,7.5405,249.553,268.756
cpu8,groth16,15,input_ms,stage,1-10,10,117.317,105.589,119.015,13.4255,100.476,120.565
cpu8,groth16,15,witness_ms,stage,1-10,10,21.421,20.9902,23.6615,2.67125,19.76,26.923
cpu8,groth16,15,prove_ms,stage,1-10,10,195.332,192.989,197.479,4.4895,188.058,200.492
cpu8,groth16,15,verify_first_ms,stage,1-10,10,6.131,5.964,6.899,0.935,5.791,9.92
cpu8,groth16,15,verify_steady_ms,stage,1-10,10,5.995,5.80575,6.156,0.35025,5.717,6.463
cpu8,groth16,15,wall_ms,total,1-10,10,341.394,329.474,343.894,14.42,320.494,349.014
cpu8,groth16,15,stage_sum_ms,diagnostic,1-10,10,341.364,329.447,343.866,14.4187,320.469,348.988
cpu8,groth16,5,input_ms,stage,6-10,5,0.753,0.685,0.76,0.075,0.537,2.714
cpu8,groth16,5,witness_ms,stage,6-10,5,13.021,12.836,13.791,0.955,12.561,15.539
cpu8,groth16,5,prove_ms,stage,6-10,5,104.318,103.806,104.539,0.733,102.721,108.398
cpu8,groth16,5,verify_first_ms,stage,6-10,5,6.222,6.065,6.481,0.416,5.802,8.756
cpu8,groth16,5,verify_steady_ms,stage,6-10,5,6.007,5.948,6.421,0.473,5.76,7.174
cpu8,groth16,5,wall_ms,total,6-10,5,125.726,124.139,126.696,2.557,123.564,130.268
cpu8,groth16,5,stage_sum_ms,diagnostic,6-10,5,125.706,124.122,126.675,2.553,123.549,130.252
cpu8,groth16,6,input_ms,stage,6-10,5,0.757,0.747,0.775,0.028,0.658,0.807
cpu8,groth16,6,witness_ms,stage,6-10,5,13.493,13.067,13.741,0.674,12.83,14.167
cpu8,groth16,6,prove_ms,stage,6-10,5,112.4,112.342,112.423,0.081,112.179,114.761
cpu8,groth16,6,verify_first_ms,stage,6-10,5,6.292,6.268,6.395,0.127,6.1,6.62
cpu8,groth16,6,verify_steady_ms,stage,6-10,5,5.946,5.916,6.168,0.252,5.709,6.213
cpu8,groth16,6,wall_ms,total,6-10,5,133.15,132.639,133.462,0.823,132.531,135.118
cpu8,groth16,6,stage_sum_ms,diagnostic,6-10,5,133.136,132.626,133.446,0.82,132.514,135.101
cpu8,groth16,7,input_ms,stage,6-10,5,0.872,0.799,1.157,0.358,0.739,3.924
cpu8,groth16,7,witness_ms,stage,6-10,5,14.361,13.514,14.442,0.928,13.239,15.75
cpu8,groth16,7,prove_ms,stage,6-10,5,122.086,121.415,122.609,1.194,120.973,133.431
cpu8,groth16,7,verify_first_ms,stage,6-10,5,6.25,6.22,6.677,0.457,6.219,8.828
cpu8,groth16,7,verify_steady_ms,stage,6-10,5,6.026,6.022,6.032,0.01,5.832,6.041
cpu8,groth16,7,wall_ms,total,6-10,5,143.634,142.351,148.98,6.629,141.246,157.375
cpu8,groth16,7,stage_sum_ms,diagnostic,6-10,5,143.619,142.336,148.959,6.623,141.229,157.358
cpu8,groth16,8,input_ms,stage,6-10,5,1.17,1.16,1.433,0.273,1.015,1.788
cpu8,groth16,8,witness_ms,stage,6-10,5,14.016,13.805,14.025,0.22,13.442,14.423
cpu8,groth16,8,prove_ms,stage,6-10,5,144.33,142.641,144.474,1.833,141.662,145.044
cpu8,groth16,8,verify_first_ms,stage,6-10,5,6.087,6.068,6.774,0.706,6.033,7.262
cpu8,groth16,8,verify_steady_ms,stage,6-10,5,6.224,6.115,6.241,0.126,5.905,6.481
cpu8,groth16,8,wall_ms,total,6-10,5,165.984,165.591,166.132,0.541,162.222,166.81
