campaign_id,profile_id,backend,depth,metric,rounds_used,round_attempts_used,n,median,q1,q3,iqr,min,max
campaign-20260925T060607Z,cpu4,plonk,11,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19783.635,19692.135,19953.701,261.56600000000253,19542.786,22154.163
campaign-20260925T060607Z,cpu4,plonk,12,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,14.557,11.049,16.99,5.940999999999999,8.956,17.227
campaign-20260925T060607Z,cpu4,plonk,12,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,17.229,15.452,18.142,2.6899999999999995,15.342,18.752
campaign-20260925T060607Z,cpu4,plonk,12,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19680.475,19642.635,19690.721,48.08600000000297,19613.676,22069.767
campaign-20260925T060607Z,cpu4,plonk,12,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9.315,8.844,9.864,1.0200000000000014,7.935,12.434
campaign-20260925T060607Z,cpu4,plonk,12,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.231,7.149,7.246,0.09700000000000042,7.053,7.382
campaign-20260925T060607Z,cpu4,plonk,12,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19718.98,19683.265,19732.918,49.653000000002066,19662.089,22102.109
campaign-20260925T060607Z,cpu4,plonk,12,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19719.005,19683.288,19732.94,49.651999999998225,19662.112,22102.131
campaign-20260925T060607Z,cpu4,plonk,13,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,23.326,22.496,23.464,0.968,22.112,24.042
campaign-20260925T060607Z,cpu4,plonk,13,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19.065,18.758,19.274,0.5160000000000018,18.526,21.583
campaign-20260925T060607Z,cpu4,plonk,13,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19755.951,19605.421,19999.855,394.4340000000011,19521.15,22138.993
campaign-20260925T060607Z,cpu4,plonk,13,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.969,7.774,8.076,0.3020000000000005,7.745,9.578
campaign-20260925T060607Z,cpu4,plonk,13,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.265,7.16,7.272,0.1120000000000001,7.058,7.344
campaign-20260925T060607Z,cpu4,plonk,13,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19804.873,19657.738,20051.904,394.16599999999744,19571.492,22189.153
campaign-20260925T060607Z,cpu4,plonk,13,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19804.896,19657.772,20051.93,394.15799999999945,19571.525,22189.175
campaign-20260925T060607Z,cpu4,plonk,14,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,45.064,43.021,47.145,4.124000000000002,40.808,56.662
campaign-20260925T060607Z,cpu4,plonk,14,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18.753,18.534,19.383,0.8490000000000002,16.874,21.111
campaign-20260925T060607Z,cpu4,plonk,14,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19609.663,19584.503,20041.854,457.35099999999875,19457.551,22124.977
campaign-20260925T060607Z,cpu4,plonk,14,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.815,7.764,9.351,1.5870000000000006,7.701,10.647
campaign-20260925T060607Z,cpu4,plonk,14,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.233,7.225,7.294,0.06899999999999995,7.119,7.325
campaign-20260925T060607Z,cpu4,plonk,14,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19679.2,19660.461,20111.608,451.14700000000084,19528.388,22209.523
campaign-20260925T060607Z,cpu4,plonk,14,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19679.226,19660.487,20111.633,451.14600000000064,19528.415,22209.554
campaign-20260925T060607Z,cpu4,plonk,15,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,111.103,100.757,113.114,12.357,100.347,114.811
campaign-20260925T060607Z,cpu4,plonk,15,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,23.964,20.893,25.058,4.164999999999999,20.308,28.286
campaign-20260925T060607Z,cpu4,plonk,15,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19734.895,19643.551,19879.637,236.08599999999933,19515.104,22216.288
campaign-20260925T060607Z,cpu4,plonk,15,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.764,7.753,8.319,0.5660000000000007,7.689,10.468
campaign-20260925T060607Z,cpu4,plonk,15,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.209,7.146,7.271,0.125,7.081,7.347
campaign-20260925T060607Z,cpu4,plonk,15,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19869.029,19784.737,20015.958,231.22099999999773,19661.632,22358.752
campaign-20260925T060607Z,cpu4,plonk,15,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19869.055,19784.761,20015.982,231.22100000000137,19661.659,22358.778
campaign-20260925T060607Z,cpu4,plonk,5,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,0.794,0.7,0.799,0.09900000000000009,0.651,0.843
campaign-20260925T060607Z,cpu4,plonk,5,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,14.591,13.971,16.079,2.1080000000000005,13.779,16.718
campaign-20260925T060607Z,cpu4,plonk,5,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10206.052,10109.749,10463.289,353.5400000000009,10109.233,11492.293
campaign-20260925T060607Z,cpu4,plonk,5,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.75,7.652,7.792,0.13999999999999968,7.511,8.088
campaign-20260925T060607Z,cpu4,plonk,5,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.264,7.239,7.276,0.03699999999999992,7.177,7.279
campaign-20260925T060607Z,cpu4,plonk,5,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10229.278,10134.495,10485.23,350.73499999999876,10132.608,11516.725
campaign-20260925T060607Z,cpu4,plonk,5,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10229.299,10134.516,10485.25,350.7340000000004,10132.63,11516.745
campaign-20260925T060607Z,cpu4,plonk,6,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,0.874,0.82,0.882,0.062000000000000055,0.763,0.897
campaign-20260925T060607Z,cpu4,plonk,6,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,15.01,14.11,15.232,1.1219999999999999,14.098,15.404
campaign-20260925T060607Z,cpu4,plonk,6,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10220.468,10163.384,10290.249,126.86499999999978,10136.729,11458.655
campaign-20260925T060607Z,cpu4,plonk,6,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,8.648,7.873,8.739,0.8660000000000005,7.672,9.649
campaign-20260925T060607Z,cpu4,plonk,6,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.269,7.202,7.289,0.08699999999999974,7.081,7.319
campaign-20260925T060607Z,cpu4,plonk,6,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10245.092,10185.929,10315.012,129.08300000000054,10161.373,11482.752
campaign-20260925T060607Z,cpu4,plonk,6,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10245.106,10185.943,10315.027,129.08400000000074,10161.398,11482.767
campaign-20260925T060607Z,cpu4,plonk,7,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.075,0.86,2.701,1.8410000000000002,0.798,6.186
campaign-20260925T060607Z,cpu4,plonk,7,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,14.007,13.635,14.657,1.0220000000000002,13.22,15.053
campaign-20260925T060607Z,cpu4,plonk,7,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10298.39,10191.728,10938.72,746.9920000000002,10178.367,11916.768
campaign-20260925T060607Z,cpu4,plonk,7,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.823,7.658,8.298,0.6399999999999997,7.573,8.968
campaign-20260925T060607Z,cpu4,plonk,7,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.235,7.228,7.238,0.010000000000000675,7.161,7.3
campaign-20260925T060607Z,cpu4,plonk,7,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10328.596,10215.032,10961.038,746.0060000000012,10203.374,11938.444
campaign-20260925T060607Z,cpu4,plonk,7,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10328.614,10215.047,10961.052,746.0049999999992,10203.462,11938.458
campaign-20260925T060607Z,cpu4,plonk,8,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.171,1.148,1.199,0.051000000000000156,1.052,1.273
campaign-20260925T060607Z,cpu4,plonk,8,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,15.013,14.761,15.314,0.5530000000000008,13.681,15.843
campaign-20260925T060607Z,cpu4,plonk,8,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10242.538,10166.785,10262.81,96.02499999999964,10143.488,10272.501
campaign-20260925T060607Z,cpu4,plonk,8,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,8.11,7.743,8.838,1.0949999999999989,7.714,8.959
campaign-20260925T060607Z,cpu4,plonk,8,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.288,7.202,7.293,0.09100000000000019,7.183,7.298
campaign-20260925T060607Z,cpu4,plonk,8,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10267.307,10191.905,10287.139,95.23399999999856,10165.936,10297.653
campaign-20260925T060607Z,cpu4,plonk,8,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10267.323,10191.921,10287.155,95.23400000000038,10165.951,10297.674
campaign-20260925T060607Z,cpu4,plonk,9,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.825,1.799,1.975,0.17600000000000016,1.725,2.132
campaign-20260925T060607Z,cpu4,plonk,9,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,15.732,15.445,16.295,0.8500000000000014,15.273,16.879
campaign-20260925T060607Z,cpu4,plonk,9,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10219.908,10202.115,10257.965,55.850000000000364,10200.581,11449.937
campaign-20260925T060607Z,cpu4,plonk,9,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,8.537,7.585,9.15,1.5650000000000004,7.575,9.683
campaign-20260925T060607Z,cpu4,plonk,9,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.228,7.222,7.268,0.045999999999999375,7.172,7.323
campaign-20260925T060607Z,cpu4,plonk,9,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10245.503,10228.409,10282.955,54.54600000000028,10228.359,11476.89
campaign-20260925T060607Z,cpu4,plonk,9,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10245.517,10228.429,10282.972,54.542999999999665,10228.373,11476.907
campaign-20260925T060607Z,cpu8,groth16,10,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,2.8899999999999997,2.7215000000000003,3.0774999999999997,0.35599999999999943,2.633,4.762
campaign-20260925T060607Z,cpu8,groth16,10,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,14.8055,13.8065,15.38875,1.5822500000000002,13.639,16.772
campaign-20260925T060607Z,cpu8,groth16,10,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,156.8845,155.81975,157.7735,1.9537500000000136,154.238,160.616
campaign-20260925T060607Z,cpu8,groth16,10,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.9435,5.80125,6.06825,0.26700000000000035,5.748,6.359
campaign-20260925T060607Z,cpu8,groth16,10,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.9205000000000005,5.8175,6.00725,0.18975000000000009,5.726,6.562
campaign-20260925T060607Z,cpu8,groth16,10,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,180.786,178.50375,182.182,3.6782499999999914,177.211,186.129
campaign-20260925T060607Z,cpu8,groth16,10,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,180.803,178.5215,182.20325000000003,3.6817500000000223,177.228,186.145
campaign-20260925T060607Z,cpu8,groth16,11,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.809,5.90325,7.093249999999999,1.1899999999999995,5.627,7.457
campaign-20260925T060607Z,cpu8,groth16,11,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,14.09,13.92475,15.55875,1.6340000000000003,13.416,17.321
campaign-20260925T060607Z,cpu8,groth16,11,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,164.539,162.76,166.46825,3.708250000000021,160.566,168.123
campaign-20260925T060607Z,cpu8,groth16,11,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.03,5.80675,6.111,0.3042499999999997,5.724,9.034
campaign-20260925T060607Z,cpu8,groth16,11,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.042999999999999,5.994,6.165,0.17100000000000026,5.851,7.635
campaign-20260925T060607Z,cpu8,groth16,11,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,191.7135,190.2175,194.38925,4.171750000000003,186.395,198.343
campaign-20260925T060607Z,cpu8,groth16,11,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,191.7355,190.23775,194.41125,4.17349999999999,186.414,198.363
campaign-20260925T060607Z,cpu8,groth16,12,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,15.0395,10.3885,15.862,5.4735,8.804,17.718
campaign-20260925T060607Z,cpu8,groth16,12,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,16.7885,14.885250000000001,19.1055,4.220249999999998,14.179,20.291
campaign-20260925T060607Z,cpu8,groth16,12,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,172.32150000000001,171.1435,173.71675,2.5732500000000016,170.462,178.151
campaign-20260925T060607Z,cpu8,groth16,12,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.984,5.91175,6.0705,0.1587500000000004,5.732,6.334
campaign-20260925T060607Z,cpu8,groth16,12,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.04,5.8835,6.066,0.1825000000000001,5.828,6.174
campaign-20260925T060607Z,cpu8,groth16,12,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,211.43099999999998,202.4095,213.767,11.357499999999987,199.837,220.744
campaign-20260925T060607Z,cpu8,groth16,12,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,211.45499999999998,202.4365,213.79525,11.358750000000015,199.859,220.767
campaign-20260925T060607Z,cpu8,groth16,13,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,30.864,26.6355,31.666,5.0305,22.255,32.273
campaign-20260925T060607Z,cpu8,groth16,13,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,18.988,18.206500000000002,19.497500000000002,1.2910000000000004,16.365,20.062
campaign-20260925T060607Z,cpu8,groth16,13,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,179.058,178.476,180.96925,2.493249999999989,177.44,224.393
campaign-20260925T060607Z,cpu8,groth16,13,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.9239999999999995,5.88225,6.1925,0.3102499999999999,5.783,7.854
campaign-20260925T060607Z,cpu8,groth16,13,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.8629999999999995,5.777,6.0055,0.22849999999999948,5.717,6.303
campaign-20260925T060607Z,cpu8,groth16,13,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,234.201,230.04625,237.63975,7.593500000000006,226.171,279.804
campaign-20260925T060607Z,cpu8,groth16,13,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,234.23000000000002,230.07175,237.6665,7.594750000000005,226.195,279.832
campaign-20260925T060607Z,cpu8,groth16,14,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,52.604,47.16075,53.419,6.258249999999997,42.085,55.313
campaign-20260925T060607Z,cpu8,groth16,14,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,17.8935,17.1505,18.059749999999998,0.9092499999999966,16.742,20.933
campaign-20260925T060607Z,cpu8,groth16,14,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,187.90249999999997,186.27325,188.69975,2.4265000000000043,184.804,189.366
campaign-20260925T060607Z,cpu8,groth16,14,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.955,5.830500000000001,6.115,0.28449999999999953,5.762,7.071
campaign-20260925T060607Z,cpu8,groth16,14,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.8945,5.85325,6.0355,0.1822499999999998,5.799,6.158
campaign-20260925T060607Z,cpu8,groth16,14,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,264.8425,258.40275,265.94325000000003,7.540500000000009,249.553,268.756
campaign-20260925T060607Z,cpu8,groth16,14,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,264.8685,258.43,265.96799999999996,7.537999999999954,249.579,268.781
campaign-20260925T060607Z,cpu8,groth16,15,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,117.31700000000001,105.58949999999999,119.015,13.425500000000014,100.476,120.565
campaign-20260925T060607Z,cpu8,groth16,15,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,21.421,20.99025,23.6615,2.6712500000000006,19.76,26.923
campaign-20260925T060607Z,cpu8,groth16,15,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,195.33249999999998,192.9895,197.47899999999998,4.4894999999999925,188.058,200.492
campaign-20260925T060607Z,cpu8,groth16,15,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.131,5.964,6.898999999999999,0.9349999999999987,5.791,9.92
campaign-20260925T060607Z,cpu8,groth16,15,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.994999999999999,5.80575,6.156000000000001,0.35025000000000084,5.717,6.463
campaign-20260925T060607Z,cpu8,groth16,15,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,341.36400000000003,329.4475,343.86625,14.418749999999989,320.469,348.988
campaign-20260925T060607Z,cpu8,groth16,15,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,341.3945,329.4735,343.8935,14.420000000000016,320.494,349.014
campaign-20260925T060607Z,cpu8,groth16,5,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,0.7665,0.74325,0.8495,0.10625000000000007,0.537,6.552
campaign-20260925T060607Z,cpu8,groth16,5,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,13.2025,12.716000000000001,13.78325,1.0672499999999996,12.561,16.088
campaign-20260925T060607Z,cpu8,groth16,5,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,104.11,102.99225,105.65950000000001,2.66725000000001,101.698,110.457
campaign-20260925T060607Z,cpu8,groth16,5,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.3614999999999995,6.23175,6.46325,0.23150000000000048,5.802,8.756
campaign-20260925T060607Z,cpu8,groth16,5,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.031499999999999,5.84,6.26675,0.4267500000000002,5.76,7.174
campaign-20260925T060607Z,cpu8,groth16,5,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,126.1905,123.8235,129.24325,5.419749999999993,121.374,131.273
campaign-20260925T060607Z,cpu8,groth16,5,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,126.211,123.842,129.266,5.423999999999992,121.393,131.293
campaign-20260925T060607Z,cpu8,groth16,6,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,0.791,0.7495,0.834,0.08449999999999991,0.643,0.89
campaign-20260925T060607Z,cpu8,groth16,6,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,13.401,13.221499999999999,13.756,0.5345000000000013,12.83,14.836
campaign-20260925T060607Z,cpu8,groth16,6,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,111.91900000000001,110.24875,112.38550000000001,2.1367500000000064,109.354,114.761
campaign-20260925T060607Z,cpu8,groth16,6,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.3045,6.26975,6.56375,0.2939999999999996,6.1,6.891
campaign-20260925T060607Z,cpu8,groth16,6,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.910500000000001,5.78425,6.09975,0.3155000000000001,5.709,6.213
campaign-20260925T060607Z,cpu8,groth16,6,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,132.31150000000002,131.705,133.0085,1.3034999999999854,129.771,135.101
campaign-20260925T060607Z,cpu8,groth16,6,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,132.3265,131.71949999999998,133.02225,1.3027500000000316,129.785,135.118
campaign-20260925T060607Z,cpu8,groth16,7,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,0.9285,0.81725,1.34,0.52275,0.739,3.924
campaign-20260925T060607Z,cpu8,groth16,7,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,14.057,13.30775,14.42175,1.113999999999999,12.294,15.75
campaign-20260925T060607Z,cpu8,groth16,7,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,121.194,119.67125,122.47825,2.807000000000002,116.686,133.431
campaign-20260925T060607Z,cpu8,groth16,7,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.34,6.2275,6.635,0.40749999999999975,6.063,8.828
campaign-20260925T060607Z,cpu8,groth16,7,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.024,5.873,6.03875,0.16575000000000006,5.697,7.737
campaign-20260925T060607Z,cpu8,groth16,7,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,141.78250000000003,140.20299999999997,145.42425,5.221250000000026,139.343,157.358
campaign-20260925T060607Z,cpu8,groth16,7,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,141.7985,140.2265,145.44150000000002,5.215000000000032,139.356,157.375
